,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
3678,S,98019,Duvall,824995,8.0,4.0,3.0,2084,2021-04-30,0.044,1913.0,84.0
3679,S,98019,Duvall,999995,8.0,4.0,3.25,2097,2021-05-28,0.054,2352.0,84.0
3680,S,98019,Duvall,860000,5.0,5.0,3.5,3100,2021-05-10,0.179,7795.0,84.0
3681,S,98019,Duvall,1045000,4.0,5.0,3.25,3650,2021-05-21,0.151,6565.0,84.0
3682,S,98020,Kenmore,1025000,2.0,3.0,3.0,2018,2021-05-24,0.042,1829.0,81.0
3683,S,98022,Enumclaw,340000,6.0,1.0,0.75,840,2021-05-26,0.165,7202.0,77.0
3684,A,98022,Enumclaw,2900000,444.0,2.0,1.0,850,2021-03-10,109.7,4778532.0,77.0
3685,S,98022,Enumclaw,379950,5.0,2.0,1.0,1000,2021-05-05,0.115,5000.0,77.0
3686,S,98022,Enumclaw,393000,4.0,2.0,1.0,920,2021-05-17,0.161,7000.0,77.0
3687,S,98022,Enumclaw,440000,4.0,2.0,1.0,1090,2021-05-17,0.133,5800.0,77.0
3688,A,98022,Enumclaw,479900,4.0,3.0,1.0,1320,2021-05-26,0.091,3954.0,77.0
3689,S,98022,Enumclaw,450000,6.0,3.0,1.0,1300,2021-05-28,0.233,10160.0,77.0
3690,S,98022,Enumclaw,465000,5.0,3.0,1.0,1190,2021-05-17,0.165,7198.0,77.0
3691,A,98022,Enumclaw,849999,4.0,2.0,1.25,1560,2021-05-26,18.09,788000.0,77.0
3692,A,98022,Enumclaw,365000,2.0,3.0,1.75,1690,2021-05-28,0.379,16495.0,77.0
3693,A,98022,Enumclaw,725000,6.0,3.0,2.0,1890,2021-05-24,0.605,26350.0,77.0
3694,S,98022,Enumclaw,400000,4.0,3.0,1.5,1220,2021-05-29,0.138,6000.0,77.0
3695,S,98022,Enumclaw,405000,22.0,3.0,1.5,1360,2021-05-12,0.207,9000.0,77.0
3696,S,98022,Enumclaw,460000,4.0,3.0,1.25,1410,2021-05-08,0.179,7800.0,77.0
3697,S,98022,Enumclaw,478950,6.0,3.0,2.0,2200,2021-05-10,1.047,45609.0,77.0
3698,S,98022,Enumclaw,490000,21.0,3.0,2.0,1670,2021-05-17,0.108,4702.0,77.0
3699,S,98022,Enumclaw,575000,4.0,3.0,1.75,2140,2021-05-21,0.241,10489.0,77.0
3700,S,98022,Enumclaw,600000,16.0,3.0,2.0,1420,2021-05-14,0.853,37160.0,77.0
3701,S,98022,Enumclaw,749900,4.0,3.0,1.75,1080,2021-05-24,9.79,426452.0,77.0
3702,S,98022,Enumclaw,760000,3.0,3.0,1.75,1900,2021-04-30,1.67,72745.0,77.0
3703,A,98022,Enumclaw,622990,1.0,4.0,1.75,1740,2021-05-29,0.307,13360.0,77.0
3704,S,98022,Enumclaw,525000,6.0,4.0,2.0,1670,2021-05-19,0.232,10094.0,77.0
3705,S,98022,Enumclaw,408242,3.0,5.0,1.75,1420,2021-05-11,0.182,7915.0,77.0
3706,S,98022,Enumclaw,737000,5.0,4.0,2.25,1820,2021-05-25,1.14,49658.0,77.0
3707,A,98022,Enumclaw,849950,11.0,5.0,2.5,3704,2021-05-19,7.442,324188.0,77.0
3708,A,98022,Enumclaw,899950,4.0,2.0,2.25,1980,2021-05-26,9.57,416869.0,77.0
3709,A,98022,Enumclaw,450000,3.0,3.0,2.25,1420,2021-05-27,0.182,7946.0,77.0
3710,A,98022,Enumclaw,949000,9.0,3.0,2.5,2450,2021-05-21,4.85,211266.0,77.0
3711,S,98022,Enumclaw,530000,6.0,3.0,2.5,2260,2021-05-28,0.121,5250.0,77.0
3712,S,98022,Enumclaw,551000,4.0,3.0,2.5,2130,2021-05-06,0.196,8558.0,77.0
3713,S,98022,Enumclaw,850000,3.0,3.0,2.75,2620,2021-05-07,0.251,10942.0,77.0
3714,S,98022,Enumclaw,969950,7.0,3.0,2.75,2420,2021-04-30,20.04,872942.0,77.0
3715,A,98022,Enumclaw,525000,8.0,4.0,2.25,1840,2021-05-22,0.202,8790.0,77.0
3716,A,98022,Enumclaw,550000,3.0,4.0,2.25,2300,2021-05-27,0.315,13706.0,77.0
3717,A,98022,Enumclaw,589999,3.0,4.0,2.75,2190,2021-05-27,0.235,10240.0,77.0
3718,A,98022,Enumclaw,699990,0.0,4.0,2.5,2400,2021-05-30,0.412,17955.0,77.0
3719,A,98022,Enumclaw,1160000,38.0,4.0,2.5,2640,2021-04-26,8.55,372438.0,77.0
3720,S,98022,Enumclaw,450000,6.0,4.0,2.5,2168,2021-05-17,5.84,254390.0,77.0
3721,S,98022,Enumclaw,500000,2.0,4.0,3.0,2171,2021-05-28,0.1,4342.0,77.0
3722,S,98022,Enumclaw,520000,4.0,4.0,2.5,1700,2021-05-21,0.265,11540.0,77.0
3723,S,98022,Enumclaw,550000,7.0,4.0,2.5,2470,2021-05-21,0.103,4500.0,77.0
3724,S,98022,Enumclaw,600000,4.0,4.0,2.5,2640,2021-05-12,0.193,8400.0,77.0
3725,S,98022,Enumclaw,625000,2.0,4.0,2.5,2520,2021-05-25,0.121,5275.0,77.0
3726,S,98022,Enumclaw,659950,3.0,4.0,2.75,2712,2021-05-14,0.208,9050.0,77.0
3727,S,98022,Enumclaw,790000,4.0,4.0,2.5,2650,2021-05-24,1.59,69260.0,77.0
3728,S,98022,Enumclaw,1200000,37.0,4.0,2.5,4300,2021-05-09,2.31,100623.0,77.0
3729,S,98022,Enumclaw,527000,5.0,5.0,2.5,3320,2021-05-21,0.149,6500.0,77.0
3730,S,98022,Enumclaw,673672,0.0,5.0,2.5,3244,2021-05-30,0.195,8483.0,77.0
3731,A,98022,Enumclaw,1749999,382.0,3.0,3.0,5960,2020-05-13,26.038,1134232.0,77.0
3732,A,98022,Enumclaw,610800,17.0,4.0,3.25,3400,2021-05-13,0.302,13171.0,77.0
3733,A,98022,Enumclaw,1150000,11.0,4.0,3.5,2920,2021-05-19,9.1,396396.0,77.0
3734,S,98022,Enumclaw,1042000,6.0,4.0,2.75,3126,2021-05-04,2.0,87120.0,77.0
3735,S,98022,Enumclaw,1250000,3.0,4.0,3.25,3600,2021-05-20,4.97,216493.0,77.0
3736,S,98022,Enumclaw,806000,21.0,4.0,4.5,4320,2021-05-07,1.23,53578.0,77.0
3737,S,98023,Federal Way,450000,5.0,2.0,1.75,1370,2021-05-06,0.363,15815.0,63.0
3739,A,98023,Federal Way,799000,45.0,3.0,1.0,1180,2021-04-15,0.494,21535.0,63.0
3740,S,98023,Federal Way,415000,4.0,3.0,1.0,840,2021-05-21,0.193,8400.0,63.0
3741,A,98023,Federal Way,469950,2.0,3.0,2.0,1320,2021-05-28,0.148,6456.0,63.0
3742,A,98023,Federal Way,650000,5.0,3.0,1.75,2040,2021-05-25,0.168,7339.0,63.0
3743,S,98023,Federal Way,320000,8.0,3.0,1.75,924,2021-05-28,0.072,3145.0,63.0
3744,S,98023,Federal Way,385000,5.0,3.0,1.75,1140,2021-05-03,0.241,10496.0,63.0
3745,S,98023,Federal Way,453000,5.0,3.0,1.75,1180,2021-05-12,0.154,6730.0,63.0
3746,S,98023,Federal Way,460000,9.0,3.0,2.0,1420,2021-05-05,0.22,9600.0,63.0
3747,S,98023,Federal Way,475000,4.0,3.0,1.5,1520,2021-05-12,0.173,7537.0,63.0
3748,S,98023,Federal Way,485000,5.0,3.0,1.75,1490,2021-05-11,0.241,10500.0,63.0
3749,S,98023,Federal Way,500000,5.0,3.0,1.75,1720,2021-05-17,0.335,14580.0,63.0
3750,S,98023,Federal Way,515000,2.0,3.0,2.0,1340,2021-05-23,0.147,6414.0,63.0
3751,S,98023,Federal Way,530000,1.0,3.0,1.75,1160,2021-05-18,0.192,8384.0,63.0
3752,S,98023,Federal Way,550000,5.0,3.0,2.0,1900,2021-05-28,0.184,8002.0,63.0
3753,S,98023,Federal Way,700000,1.0,3.0,2.0,2530,2021-05-17,0.403,17562.0,63.0
3754,A,98023,Federal Way,600000,3.0,4.0,2.0,1650,2021-05-27,0.186,8100.0,63.0
3755,S,98023,Federal Way,440000,9.0,4.0,2.0,1450,2021-05-10,0.194,8463.0,63.0
3756,S,98023,Federal Way,777000,5.0,4.0,1.75,2320,2021-05-24,0.205,8925.0,63.0
3757,A,98023,Federal Way,470000,4.0,3.0,2.25,1730,2021-05-26,0.167,7272.0,63.0
3758,A,98023,Federal Way,499999,2.0,3.0,2.25,2060,2021-05-28,0.169,7350.0,63.0
3759,A,98023,Federal Way,1975000,2.0,3.0,2.5,3510,2021-05-29,0.502,21888.0,63.0
3760,S,98023,Federal Way,430000,5.0,3.0,2.5,1760,2021-05-07,0.071,3114.0,63.0
3761,S,98023,Federal Way,460000,6.0,3.0,2.5,1770,2021-05-10,0.073,3200.0,63.0
3762,S,98023,Federal Way,475000,6.0,3.0,2.25,2110,2021-05-25,0.177,7700.0,63.0
3763,S,98023,Federal Way,480000,6.0,3.0,2.5,1640,2021-05-10,0.139,6069.0,63.0
3764,S,98023,Federal Way,525000,2.0,3.0,2.5,1850,2021-04-30,0.139,6039.0,63.0
3765,S,98023,Federal Way,542000,7.0,3.0,2.5,2400,2021-05-28,0.31,13500.0,63.0
3766,S,98023,Federal Way,550000,2.0,3.0,2.5,1540,2021-05-20,0.151,6578.0,63.0
3767,S,98023,Federal Way,550000,5.0,3.0,2.5,2090,2021-05-13,0.115,5000.0,63.0
3768,S,98023,Federal Way,550000,4.0,3.0,2.5,2300,2021-05-16,0.165,7200.0,63.0
3769,S,98023,Federal Way,552000,5.0,3.0,2.25,1440,2021-05-13,0.241,10500.0,63.0
3770,S,98023,Federal Way,580000,9.0,3.0,2.25,1900,2021-05-17,0.189,8250.0,63.0
3771,S,98023,Federal Way,600000,7.0,3.0,2.75,2200,2021-05-19,0.172,7510.0,63.0
3772,S,98023,Federal Way,612000,4.0,3.0,2.25,1980,2021-04-30,0.238,10367.0,63.0
3773,S,98023,Federal Way,615000,4.0,3.0,2.25,1760,2021-05-21,0.182,7920.0,63.0
3774,A,98023,Federal Way,449950,4.0,4.0,2.75,2166,2021-05-27,0.05,2166.0,63.0
3775,A,98023,Federal Way,499450,3.0,4.0,2.5,1900,2021-05-27,0.197,8600.0,63.0
3776,A,98023,Federal Way,575000,3.0,4.0,2.5,2340,2021-05-27,0.255,11122.0,63.0
3777,A,98023,Federal Way,599000,6.0,4.0,2.75,2640,2021-05-24,0.172,7500.0,63.0
3778,A,98023,Federal Way,599990,10.0,4.0,2.5,1960,2021-05-20,0.166,7230.0,63.0
3779,A,98023,Federal Way,625000,12.0,4.0,2.5,2390,2021-05-26,0.181,7873.0,63.0
3780,A,98023,Federal Way,649950,38.0,4.0,2.5,2450,2021-04-22,0.689,30000.0,63.0
3781,A,98023,Federal Way,750000,6.0,4.0,2.5,3050,2021-05-25,0.253,11024.0,63.0
3782,A,98023,Federal Way,874999,46.0,4.0,3.0,3330,2021-04-14,0.258,11250.0,63.0
3783,S,98023,Federal Way,500000,6.0,4.0,2.5,1750,2021-05-20,0.149,6502.0,63.0
3784,S,98023,Federal Way,549000,5.0,4.0,2.25,2300,2021-05-08,0.173,7524.0,63.0
3785,S,98023,Federal Way,556000,8.0,4.0,2.75,2150,2021-04-30,0.189,8250.0,63.0
3786,S,98023,Federal Way,575000,2.0,4.0,2.75,2330,2021-05-29,0.182,7931.0,63.0
3787,S,98023,Federal Way,585000,3.0,4.0,2.25,2020,2021-05-29,0.169,7356.0,63.0
3788,S,98023,Federal Way,602000,5.0,4.0,2.5,2110,2021-05-14,0.197,8580.0,63.0
3789,S,98023,Federal Way,615000,24.0,4.0,2.25,2680,2021-05-28,0.226,9825.0,63.0
3790,S,98023,Federal Way,620000,2.0,4.0,2.5,2170,2021-05-10,0.168,7336.0,63.0
3791,S,98023,Federal Way,625000,5.0,4.0,2.5,2423,2021-05-02,0.165,7200.0,63.0
3792,S,98023,Federal Way,626000,21.0,4.0,2.5,2495,2021-05-24,0.165,7202.0,63.0
3793,S,98023,Federal Way,635000,8.0,4.0,2.5,2030,2021-05-10,0.181,7870.0,63.0
3794,S,98023,Federal Way,650000,2.0,4.0,2.25,2730,2021-05-11,0.195,8500.0,63.0
3795,S,98023,Federal Way,650000,5.0,4.0,2.75,2680,2021-05-12,0.169,7350.0,63.0
3796,S,98023,Federal Way,675000,7.0,4.0,2.25,2380,2021-05-28,0.303,13200.0,63.0
3797,S,98023,Federal Way,725000,3.0,4.0,2.75,3010,2021-05-19,0.371,16150.0,63.0
3798,S,98023,Federal Way,780000,3.0,4.0,2.75,2860,2021-05-21,0.224,9752.0,63.0
3799,S,98023,Federal Way,985000,12.0,4.0,2.5,3450,2021-05-27,0.33,14396.0,63.0
3800,A,98023,Federal Way,599950,29.0,5.0,2.75,2960,2021-05-01,0.289,12600.0,63.0
3801,A,98023,Federal Way,699999,26.0,5.0,2.5,3120,2021-05-04,0.124,5422.0,63.0
3802,A,98023,Federal Way,874950,46.0,5.0,2.5,3415,2021-04-14,0.23,10013.0,63.0
3803,S,98023,Federal Way,500000,1.0,5.0,2.5,2030,2021-05-10,0.177,7711.0,63.0
3804,S,98023,Federal Way,665000,8.0,5.0,2.5,2100,2021-05-28,0.339,14773.0,63.0
3805,S,98023,Federal Way,835000,4.0,5.0,2.5,3186,2021-04-30,0.222,9651.0,63.0
3806,S,98023,Federal Way,970000,20.0,5.0,2.75,3200,2021-05-28,0.708,30841.0,63.0
3807,S,98023,Federal Way,670000,5.0,5.0,3.5,3000,2021-05-13,0.178,7770.0,63.0
3808,A,98023,Federal Way,1200000,10.0,4.0,3.0,3156,2021-05-20,0.517,22500.0,63.0
3809,S,98023,Federal Way,800000,1.0,4.0,3.5,3510,2021-05-11,0.215,9375.0,63.0
3810,S,98023,Federal Way,960000,5.0,4.0,3.0,3330,2021-05-27,0.239,10395.0,63.0
3811,S,98023,Federal Way,1048000,29.0,4.0,3.5,4592,2021-05-03,0.224,9773.0,63.0
3812,S,98023,Federal Way,1200000,7.0,4.0,3.25,4490,2021-05-06,0.257,11200.0,63.0
3813,A,98023,Federal Way,2300000,19.0,5.0,3.5,5025,2021-05-11,1.165,50750.0,63.0
3814,A,98023,Federal Way,1200000,58.0,6.0,3.5,4700,2021-04-02,0.256,11150.0,63.0
3815,S,98023,Federal Way,875000,7.0,4.0,4.25,4260,2021-05-10,0.186,8100.0,63.0
3816,S,98023,Federal Way,700000,2.0,6.0,4.25,3433,2021-05-08,0.165,7200.0,63.0
3817,S,98023,Federal Way,1400000,4.0,6.0,4.0,5700,2021-05-25,0.498,21698.0,63.0
3818,A,98023,Federal Way,975000,10.0,5.0,5.5,3800,2021-05-27,0.84,36590.0,63.0
3819,S,98023,Federal Way,910000,17.0,5.0,5.5,5000,2021-05-25,0.299,13020.0,63.0
3820,A,98024,Fall City,575000,179.0,2.0,1.0,880,2020-12-11,0.661,28800.0,74.0
3821,S,98024,Fall City,815000,8.0,2.0,1.0,950,2021-05-27,2.855,124364.0,74.0
3822,S,98024,Fall City,975000,10.0,3.0,1.75,3060,2021-05-21,0.45,19600.0,74.0
3823,S,98024,Fall City,755500,7.0,3.0,1.75,1350,2021-05-11,0.232,10125.0,74.0
3824,S,98024,Fall City,760000,1.0,3.0,2.0,1410,2021-05-21,0.2,8712.0,74.0
3825,S,98024,Fall City,875000,6.0,3.0,1.5,2290,2021-05-25,0.482,21000.0,74.0
3826,S,98024,Fall City,1360000,2.0,3.0,1.75,2720,2021-05-27,5.68,247420.0,74.0
3827,A,98024,Fall City,950000,24.0,4.0,2.0,1900,2021-05-06,1.5,65340.0,74.0
3828,S,98024,Fall City,1518000,5.0,3.0,2.5,2496,2021-05-28,5.0,217800.0,74.0
3829,A,98024,Fall City,1399500,2.0,3.0,2.25,3024,2021-05-28,2.13,92782.0,74.0
3830,S,98024,Fall City,879000,3.0,3.0,2.5,2480,2021-05-27,3.04,132422.0,74.0
3831,S,98024,Fall City,1718500,5.0,3.0,2.25,3105,2021-05-20,3.026,131795.0,74.0
3832,A,98024,Fall City,1500000,3.0,4.0,2.5,3780,2021-05-27,3.84,167270.0,74.0
3833,S,98024,Fall City,2210000,5.0,5.0,3.5,4981,2021-05-10,3.021,131574.0,74.0
3834,A,98025,Hobart,1495000,10.0,3.0,1.5,2970,2021-05-20,27.78,1210096.0,69.0
3835,A,98026,Shoreline,899000,13.0,4.0,3.5,2616,2021-05-25,0.37,16117.0,78.0
3836,S,98027,Issaquah,757000,5.0,3.0,2.0,1500,2021-05-26,3.33,145054.0,80.0
3837,A,98027,Issaquah,425000,12.0,4.0,2.0,1800,2021-05-26,4.18,182080.0,80.0
3838,S,98027,Issaquah,1906000,6.0,4.0,2.75,3171,2021-05-20,11.808,514353.0,80.0
3839,S,98027,Issaquah,2250000,7.0,4.0,4.5,3770,2021-05-11,5.83,253954.0,80.0
3840,S,98027,Issaquah,608000,8.0,2.0,1.0,790,2021-05-17,0.064,2784.0,80.0
3841,A,98027,Issaquah,1599950,104.0,3.0,1.5,2380,2021-03-01,1.21,52708.0,80.0
3842,S,98027,Issaquah,758000,4.0,3.0,1.5,1240,2021-05-20,0.289,12600.0,80.0
3843,S,98027,Issaquah,850000,6.0,3.0,1.75,2421,2021-05-02,0.901,39257.0,80.0
3844,S,98027,Issaquah,915000,6.0,3.0,1.75,1770,2021-05-06,0.186,8120.0,80.0
3845,S,98027,Issaquah,1050000,1.0,3.0,1.75,1300,2021-05-12,0.123,5362.0,80.0
3846,S,98027,Issaquah,1210000,2.0,3.0,1.75,2094,2021-05-11,0.243,10588.0,80.0
3847,S,98027,Issaquah,1018000,2.0,4.0,2.0,1680,2021-05-13,0.228,9944.0,80.0
3848,A,98027,Issaquah,750000,30.0,2.0,2.5,2800,2021-05-11,1.446,63007.0,80.0
3849,A,98027,Issaquah,1100000,3.0,4.0,3.0,3260,2021-05-27,1.08,47044.0,80.0
3850,S,98027,Issaquah,625000,4.0,2.0,2.25,1260,2021-05-25,0.025,1092.0,80.0
3851,A,98027,Issaquah,898800,5.0,3.0,2.25,1810,2021-05-25,0.192,8382.0,80.0
3852,A,98027,Issaquah,939888,4.0,3.0,2.5,2306,2021-05-26,0.819,35679.0,80.0
3853,S,98027,Issaquah,701000,5.0,3.0,2.25,1570,2021-05-23,0.019,817.0,80.0
3854,S,98027,Issaquah,760000,8.0,3.0,2.25,2030,2021-05-11,1.068,46541.0,80.0
3855,S,98027,Issaquah,760000,4.0,3.0,2.5,1597,2021-04-30,0.032,1390.0,80.0
3856,S,98027,Issaquah,915000,10.0,3.0,2.25,2100,2021-05-20,0.231,10064.0,80.0
3857,S,98027,Issaquah,985000,5.0,3.0,2.5,2720,2021-05-02,0.815,35509.0,80.0
3858,S,98027,Issaquah,1060000,5.0,3.0,2.75,3340,2021-05-18,10.7,466092.0,80.0
3859,S,98027,Issaquah,1075000,6.0,3.0,2.5,2880,2021-05-21,0.344,15000.0,80.0
3860,S,98027,Issaquah,1135000,4.0,3.0,2.5,2050,2021-05-20,0.132,5764.0,80.0
3861,S,98027,Issaquah,1725000,7.0,3.0,2.5,3220,2021-04-30,0.275,11980.0,80.0
3862,S,98027,Issaquah,1876000,6.0,3.0,2.25,3420,2021-05-17,3.73,162478.0,80.0
3863,S,98027,Issaquah,925000,6.0,4.0,2.75,2500,2021-05-08,4.393,191358.0,80.0
3864,S,98027,Issaquah,1220000,5.0,4.0,2.75,3110,2021-05-04,1.941,84540.0,80.0
3865,S,98027,Issaquah,1235000,6.0,4.0,2.75,2540,2021-05-07,0.328,14300.0,80.0
3866,S,98027,Issaquah,1265888,4.0,4.0,2.75,2468,2021-05-06,0.291,12684.0,80.0
3867,S,98027,Issaquah,1795000,6.0,4.0,2.5,3400,2021-05-26,0.204,8886.0,80.0
3868,S,98027,Issaquah,1314200,4.0,5.0,2.75,3237,2021-05-04,0.161,6995.0,80.0
3869,A,98027,Issaquah,1150000,17.0,3.0,3.5,3350,2021-05-13,0.833,36268.0,80.0
3870,A,98027,Issaquah,2190000,22.0,3.0,3.25,3100,2021-05-08,0.11,4777.0,80.0
3871,S,98027,Issaquah,2190000,54.0,3.0,3.25,3100,2021-05-08,0.112,4875.0,80.0
3872,A,98027,Issaquah,1500000,10.0,4.0,3.5,3100,2021-05-20,0.066,2892.0,80.0
3873,S,98027,Issaquah,1404000,12.0,4.0,3.5,3658,2021-05-27,0.775,33750.0,80.0
3874,S,98027,Issaquah,1439000,6.0,4.0,3.25,4000,2021-05-03,5.0,217800.0,80.0
3875,S,98027,Issaquah,1560500,5.0,4.0,3.0,3060,2021-05-29,0.096,4173.0,80.0
3876,S,98027,Issaquah,2000000,5.0,4.0,3.25,4080,2021-05-14,0.292,12700.0,80.0
3877,S,98027,Issaquah,2327500,5.0,4.0,3.5,3630,2021-04-30,0.246,10734.0,80.0
3878,S,98027,Issaquah,1600000,6.0,5.0,3.5,4520,2021-05-12,0.129,5611.0,80.0
3879,S,98027,Issaquah,1450000,26.0,7.0,3.0,4330,2021-05-13,1.58,68825.0,80.0
3880,A,98027,Issaquah,2100000,44.0,3.0,4.0,4180,2021-04-16,0.997,43450.0,80.0
3881,S,98027,Issaquah,1725000,4.0,4.0,4.0,4510,2021-05-26,0.129,5604.0,80.0
3882,S,98027,Issaquah,1800000,6.0,4.0,4.25,3350,2021-05-13,0.165,7200.0,80.0
3883,A,98027,Issaquah,2649000,54.0,5.0,3.75,3729,2021-05-07,0.149,6483.0,80.0
3884,S,98027,Issaquah,4290000,6.0,5.0,4.75,5990,2021-05-28,0.22,9569.0,80.0
3885,A,98027,Issaquah,11998000,284.0,6.0,7.0,10800,2020-08-26,0.9,39204.0,80.0
3886,S,98027,Issaquah,1125000,5.0,3.0,2.25,1790,2021-05-29,0.17,7423.0,80.0
3887,S,98027,Issaquah,996000,5.0,4.0,2.5,2260,2021-05-24,0.18,7844.0,80.0
3888,S,98027,Issaquah,1300000,5.0,4.0,2.25,2370,2021-05-01,0.222,9679.0,80.0
3889,S,98027,Issaquah,1665000,6.0,5.0,3.0,2740,2021-05-18,0.246,10698.0,80.0
3890,A,98027,Issaquah,11998000,284.0,6.0,7.0,10800,2020-08-19,0.9,39204.0,80.0
3891,S,98027,Issaquah,680000,25.0,3.0,1.0,1240,2021-05-07,0.096,4200.0,80.0
3892,S,98027,Issaquah,775000,12.0,2.0,1.75,1400,2021-05-28,0.326,14216.0,80.0
3893,A,98027,Issaquah,2350000,381.0,4.0,4.0,6595,2020-05-14,3.446,150100.0,80.0
3894,S,98027,Issaquah,1510000,5.0,4.0,4.0,4300,2021-05-12,5.492,239231.0,80.0
3895,S,98028,Kenmore,725000,5.0,4.0,2.0,2100,2021-05-26,0.277,12080.0,81.0
3896,A,98028,Kenmore,1075000,5.0,3.0,2.5,2060,2021-05-25,0.174,7561.0,81.0
3897,S,98028,Kenmore,710000,6.0,3.0,2.5,1680,2021-05-09,0.049,2128.0,81.0
3898,S,98028,Kenmore,891800,1.0,3.0,2.5,1980,2021-05-17,0.195,8486.0,81.0
3899,S,98028,Kenmore,1250000,4.0,3.0,2.5,4340,2021-05-06,0.579,25228.0,81.0
3900,A,98028,Kenmore,745000,3.0,4.0,2.25,2060,2021-05-27,0.298,12998.0,81.0
3901,A,98028,Bothell,1398880,4.0,4.0,2.5,3330,2021-05-26,0.225,9788.0,79.0
3902,S,98028,Kenmore,852000,5.0,4.0,2.25,1970,2021-05-20,0.24,10450.0,81.0
3903,S,98028,Kenmore,935000,5.0,4.0,2.75,2100,2021-05-19,0.23,10018.0,81.0
3904,S,98028,Kenmore,1095000,5.0,4.0,2.5,2530,2021-05-11,0.69,30056.0,81.0
3905,S,98028,Kenmore,1100000,6.0,4.0,3.0,2750,2021-05-17,0.347,15112.0,81.0
3906,S,98028,Kenmore,1160000,7.0,4.0,2.75,3150,2021-05-28,0.169,7362.0,81.0
3907,S,98028,Kenmore,1185000,6.0,4.0,2.5,2340,2021-05-06,0.571,24852.0,81.0
3908,S,98028,Kenmore,1210000,8.0,4.0,2.5,2860,2021-05-04,0.115,5008.0,81.0
3909,S,98028,Kenmore,1110000,2.0,5.0,2.75,2300,2021-05-24,0.106,4626.0,81.0
3910,A,98028,Kenmore,1988000,51.0,4.0,3.5,3230,2021-04-09,2.13,92782.0,81.0
3911,S,98028,Kenmore,1340000,11.0,4.0,3.25,2920,2021-05-06,0.15,6526.0,81.0
3912,S,98028,Kenmore,1575000,0.0,4.0,3.5,3517,2021-05-21,0.257,11200.0,81.0
3913,S,98028,Kenmore,1610339,0.0,6.0,4.5,4603,2021-05-24,0.233,10165.0,81.0
3914,S,98028,Kenmore,1750000,2.0,6.0,4.5,4684,2021-05-29,0.209,9097.0,81.0
3915,S,98028,Kenmore,1270000,389.0,2.0,1.0,1400,2021-05-17,2.58,112384.0,81.0
3916,S,98028,Kenmore,560000,6.0,3.0,1.5,1250,2021-05-17,0.388,16910.0,81.0
3917,A,98028,Kenmore,635000,60.0,2.0,2.5,1360,2021-03-31,0.019,841.0,81.0
3918,S,98028,Kenmore,675000,5.0,2.0,2.25,1420,2021-05-13,0.023,1021.0,81.0
3919,A,98028,Kenmore,774800,3.0,3.0,2.75,1944,2021-05-27,0.026,1119.0,81.0
3920,S,98028,Kenmore,770000,25.0,3.0,2.75,1785,2021-05-28,0.049,2126.0,81.0
3921,A,98028,Kenmore,1359995,78.0,4.0,2.75,3110,2021-05-20,0.304,13260.0,81.0
3922,S,98028,Kenmore,789950,6.0,4.0,3.0,2070,2021-05-22,0.22,9585.0,81.0
3923,S,98028,Kenmore,1005000,1.0,4.0,2.75,2050,2021-05-28,0.105,4557.0,81.0
3924,S,98028,Kenmore,1273000,5.0,4.0,3.0,2650,2021-05-13,0.105,4585.0,81.0
3925,A,98028,Kenmore,1449995,4.0,5.0,2.75,3016,2021-05-26,0.112,4860.0,81.0
3926,A,98028,Kenmore,1449995,19.0,5.0,2.75,3016,2021-05-11,0.112,4890.0,81.0
3927,S,98028,Kenmore,1407685,4.0,5.0,2.75,2882,2021-05-22,0.126,5503.0,81.0
3928,S,98028,Kenmore,1460000,4.0,5.0,2.75,3601,2021-05-18,0.13,5652.0,81.0
3929,S,98028,Kenmore,1375000,2.0,4.0,3.5,4490,2021-05-18,0.189,8225.0,81.0
3930,A,98028,Kenmore,728866,6.0,3.0,1.75,1700,2021-05-24,0.189,8250.0,81.0
3931,S,98028,Kenmore,1110000,5.0,3.0,1.75,2300,2021-05-25,0.291,12682.0,81.0
3932,A,98028,Kenmore,795000,9.0,4.0,1.5,2650,2021-05-21,1.61,70131.0,81.0
3933,S,98028,Kenmore,715000,6.0,4.0,1.75,1800,2021-05-12,0.293,12775.0,81.0
3934,A,98028,Kenmore,1050000,2.0,3.0,2.75,3164,2021-05-28,0.25,10900.0,81.0
3935,S,98028,Kenmore,740000,7.0,3.0,2.5,2120,2021-05-20,0.109,4761.0,81.0
3936,S,98028,Kenmore,850000,3.0,3.0,2.5,1960,2021-05-12,1.025,44634.0,81.0
3937,S,98028,Kenmore,1085000,5.0,3.0,2.25,2900,2021-05-25,0.222,9654.0,81.0
3938,S,98028,Kenmore,849000,3.0,4.0,2.75,2070,2021-05-06,0.224,9750.0,81.0
3939,S,98028,Kenmore,1200000,7.0,5.0,2.75,3500,2021-05-22,0.26,11320.0,81.0
3940,S,98029,Issaquah,1266000,4.0,3.0,2.5,2020,2021-05-21,0.094,4097.0,80.0
3941,S,98029,Issaquah,2482000,212.0,4.0,3.0,3745,2021-05-13,0.14,6100.0,80.0
3942,S,98029,Issaquah,2650000,5.0,4.0,4.25,4328,2021-05-22,0.147,6425.0,80.0
3943,A,98029,Issaquah,589000,4.0,2.0,1.75,1060,2021-05-26,9.634,419675.0,80.0
