,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
1421,A,98102,Seattle,719000,4,2,1.75,963,5/26/2021,0.01,415,64
1422,A,98102,Seattle,749900,11,2,1.75,1009,5/20/2021,0.014,591,64
1423,A,98102,Seattle,779900,233,2,1.75,1097,10/9/2020,0.152,6600,64
1424,A,98102,Seattle,799900,79,2,1.75,1005,3/12/2021,0.012,513,64
1425,A,98102,Seattle,819900,192,2,1.75,1020,5/20/2021,0.013,581,64
1426,A,98102,Seattle,853950,41,2,1.75,1344,5/21/2021,0.016,688,64
1427,A,98102,Seattle,869900,62,2,1.75,1243,3/30/2021,0.015,640,64
1428,A,98102,Seattle,869900,166,2,1.75,1183,12/15/2020,0.152,6600,64
1429,A,98102,Seattle,999000,82,2,2,1348,3/9/2021,0.017,745,64
1430,S,98006,Bellevue,1555000,4,4,2.5,3346,5/14/2021,0.174,7577,83
1431,A,98102,Seattle,1050000,87,2,1.75,1438,3/4/2021,0.028,1233,64
1432,S,98102,Seattle,674000,36,2,1.75,970,5/15/2021,0.014,614,64
1433,S,98102,Seattle,690000,114,2,1.75,970,5/15/2021,0.017,743,64
1434,S,98102,Seattle,870000,251,2,1.75,1292,5/7/2021,0.02,888,64
1435,S,98102,Seattle,899000,75,2,1.75,1344,5/18/2021,0.016,688,64
1436,A,98102,Seattle,995950,39,3,1.75,1421,4/21/2021,0.021,900,64
1437,A,98102,Seattle,1100000,130,3,1.75,2015,1/20/2021,0.061,2640,64
1438,A,98102,Seattle,1275000,40,3,1.75,1721,4/20/2021,0.021,929,64
1439,A,98102,Seattle,1375000,369,3,1.5,1200,5/26/2020,0.039,1700,64
1440,A,98102,Seattle,1480000,83,3,1.75,2300,5/8/2021,0.101,4400,64
1441,S,98006,Bellevue,1600000,4,4,2.5,2940,5/21/2021,0.255,11101,83
1442,S,98102,Seattle,850000,140,3,1.5,2520,5/14/2021,0.092,4000,64
1443,S,98102,Seattle,1020000,17,3,1.75,1500,4/30/2021,0.021,927,64
1444,S,98102,Seattle,1050000,8,3,2,2180,5/14/2021,0.041,1800,64
1445,S,98102,Seattle,3495000,4,4,1.75,2150,5/10/2021,0.053,2323,64
1446,A,98102,Seattle,949000,11,3,3,1550,5/19/2021,0.028,1215,64
1447,A,98102,Seattle,1117100,327,3,2.25,1675,5/21/2021,0.018,775,64
1448,A,98102,Seattle,1150000,79,3,2.75,2180,3/12/2021,0.128,5590,64
1449,A,98102,Seattle,1775000,11,3,2.75,2150,5/19/2021,0.115,5000,64
1450,S,98102,Seattle,1275000,34,3,2.5,1775,5/27/2021,0.028,1228,64
1451,S,98102,Seattle,1360000,5,3,2.5,2390,5/24/2021,0.092,4000,64
1452,S,98006,Bellevue,1650000,5,4,2.75,2520,5/21/2021,0.166,7248,83
1453,S,98102,Seattle,1370000,5,3,2.5,2200,5/26/2021,0.037,1591,64
1454,S,98102,Seattle,2050000,12,3,2.25,1980,5/21/2021,0.045,1980,64
1455,S,98102,Seattle,2400000,2,4,2,3107,5/21/2021,0.092,4000,64
1456,A,98102,Seattle,1468000,9,5,2.5,2360,5/21/2021,0.092,4000,64
1457,A,98102,Seattle,995000,31,3,3.25,1630,5/18/2021,0.032,1394,64
1458,A,98102,Seattle,1949950,33,3,3.5,2750,4/27/2021,0.048,2100,64
1459,S,98102,Seattle,890000,9,3,3.25,1534,5/21/2021,0.034,1468,64
1460,S,98102,Seattle,2435000,7,3,2.75,3580,5/28/2021,0.096,4200,64
1461,A,98102,Seattle,1799000,11,4,3.25,3220,5/19/2021,0.126,5500,64
1462,A,98102,Seattle,1895000,25,4,3.5,3290,5/26/2021,0.089,3868,64
1463,S,98006,Bellevue,1650000,5,4,2.5,2978,4/30/2021,0.265,11536,83
1464,A,98102,Seattle,1925000,24,4,3.5,5420,5/6/2021,0.253,11000,64
1465,A,98102,Seattle,1999000,60,4,3.5,3930,5/10/2021,0.114,4982,64
1466,A,98102,Seattle,2995000,9,4,3.75,6070,5/21/2021,0.165,7200,64
1467,S,98102,Seattle,3575000,27,4,3.25,5890,5/13/2021,0.242,10545,64
1468,S,98102,Seattle,2200000,40,5,4,3850,5/27/2021,0.147,6425,64
1469,A,98102,Seattle,3490000,18,3,4,3800,5/12/2021,0.306,13331,64
1470,S,98102,Seattle,4900000,608,5,3.25,7834,5/19/2021,0.855,37249,64
1471,A,98102,Seattle,2498000,38,7,4,5550,4/23/2021,0.126,5500,64
1472,A,98102,Seattle,5950000,69,5,5.25,8200,3/22/2021,0.213,9300,64
1473,A,98102,Seattle,3325000,67,9,10.5,8807,3/24/2021,0.23,10000,64
1474,S,98006,Bellevue,1675000,6,4,2.75,3040,5/4/2021,0.393,17130,83
1475,A,98103,Seattle,147500,45,1,0.75,162,4/15/2021,0.01,432,64
1476,A,98103,Seattle,185000,234,1,1,250,10/8/2020,0.006,250,64
1477,A,98103,Seattle,599000,72,1,0.75,675,3/19/2021,0.014,626,64
1478,A,98103,Seattle,665000,51,2,0.75,625,4/10/2021,0.014,625,64
1479,A,98103,Seattle,675000,166,2,1,1760,5/28/2021,0.057,2500,64
1480,A,98103,Seattle,1999999,47,2,1,1220,4/29/2021,0.124,5405,64
1481,S,98103,Seattle,600000,4,2,1,1450,5/14/2021,0.117,5085,64
1482,S,98103,Seattle,600000,27,2,1,800,5/3/2021,0.046,2009,64
1483,S,98103,Seattle,635000,49,2,1,620,5/18/2021,0.117,5100,64
1484,S,98103,Seattle,724000,17,2,1,970,4/30/2021,0.092,4000,64
1485,S,98006,Bellevue,1680000,4,4,2.75,2420,5/18/2021,0.255,11114,83
1486,S,98103,Seattle,1077500,5,2,1,2100,5/4/2021,0.105,4590,64
1487,S,98103,Seattle,1250000,3,2,1,1780,5/11/2021,0.115,5000,64
1488,S,98103,Seattle,1025250,6,3,1,2160,5/8/2021,0.074,3210,64
1489,S,98103,Seattle,885000,2,3,1.75,2000,5/17/2021,0.069,3000,64
1490,A,98103,Seattle,785000,17,1,1.75,1170,5/13/2021,0.039,1700,64
1491,A,98103,Seattle,699950,16,2,1.75,1226,5/14/2021,0.02,850,64
1492,A,98103,Seattle,719950,9,2,1.75,1180,5/21/2021,0.039,1720,64
1493,A,98103,Seattle,719950,32,2,1.75,1078,5/7/2021,0.018,789,64
1494,A,98103,Seattle,735000,33,2,1.75,1075,4/27/2021,0.092,4000,64
1495,A,98103,Seattle,750000,8,2,1.75,1078,5/22/2021,0.018,789,64
1496,S,98006,Bellevue,1718000,6,4,2.5,2500,5/6/2021,0.283,12342,83
1497,A,98103,Seattle,789950,3,2,1.75,1114,5/27/2021,0.015,663,64
1498,A,98103,Seattle,850000,45,2,1.5,1100,4/15/2021,0.027,1197,64
1499,A,98103,Seattle,915000,16,2,2,1295,5/14/2021,0.017,740,64
1500,S,98103,Seattle,580000,5,2,1.5,740,5/11/2021,0.026,1149,64
1501,S,98103,Seattle,610000,7,2,1.5,1070,5/14/2021,0.033,1455,64
1502,S,98103,Seattle,719950,2,2,1.75,1078,5/6/2021,0.017,750,64
1503,S,98103,Seattle,725000,7,2,1.75,1160,5/14/2021,0.024,1057,64
1504,S,98103,Seattle,750000,1,2,1.75,1078,5/6/2021,0.016,688,64
1505,S,98103,Seattle,770000,5,2,1.5,1610,5/4/2021,0.075,3280,64
1506,S,98103,Seattle,770000,22,2,1.75,1078,5/15/2021,0.018,789,64
1507,S,98006,Bellevue,1950000,4,4,2.5,3280,5/3/2021,0.224,9750,83
1508,S,98103,Seattle,780000,21,2,1.5,1276,5/4/2021,0.028,1236,64
1509,S,98103,Seattle,799950,3,2,2,1165,5/6/2021,0.034,1478,64
1510,S,98103,Seattle,819500,13,2,1.75,1270,5/15/2021,0.024,1066,64
1511,S,98103,Seattle,835000,5,2,1.75,1960,5/24/2021,0.1,4340,64
1512,S,98103,Seattle,879950,0,2,1.75,1321,5/5/2021,0.023,1005,64
1513,S,98103,Seattle,879950,14,2,1.75,1321,5/5/2021,0.023,1002,64
1514,S,98103,Seattle,1400000,0,2,1.75,1840,5/26/2021,0.094,4080,64
1515,A,98103,Seattle,649999,11,3,1.5,1270,5/19/2021,0.046,2015,64
1516,A,98103,Seattle,725000,3,3,2,1810,5/27/2021,0.183,7986,64
1517,A,98103,Seattle,825000,4,3,1.75,1460,5/26/2021,0.115,5000,64
1518,S,98006,Bellevue,2350000,3,4,2.5,4010,4/30/2021,0.318,13870,83
1519,A,98103,Seattle,830000,22,3,2,1440,5/8/2021,0.069,3000,64
1520,A,98103,Seattle,875000,5,3,2,1410,5/27/2021,0.138,6030,64
1521,S,98103,Seattle,705000,5,3,2,1220,5/12/2021,0.035,1505,64
1522,S,98103,Seattle,720000,34,3,1.75,1340,5/14/2021,0.055,2400,64
1523,S,98103,Seattle,858000,15,3,1.75,1170,5/20/2021,0.079,3420,64
1524,S,98103,Seattle,860000,6,3,1.75,1460,5/1/2021,0.136,5932,64
1525,S,98103,Seattle,875000,0,3,1.75,1362,5/5/2021,0.019,833,64
1526,S,98103,Seattle,877000,5,3,1.5,1340,5/12/2021,0.03,1315,64
1527,S,98103,Seattle,885000,6,3,2,1500,5/27/2021,0.059,2563,64
1528,S,98103,Seattle,907500,13,3,1.75,1670,5/3/2021,0.115,5000,64
1529,A,98006,Bellevue,769000,5,5,2.25,2700,5/25/2021,0.193,8400,83
1530,S,98103,Seattle,909000,4,3,1.75,2000,5/26/2021,0.114,4960,64
1531,S,98103,Seattle,911250,5,3,1.75,1470,5/18/2021,0.119,5200,64
1532,S,98103,Seattle,919000,8,3,1.75,1768,5/20/2021,0.013,560,64
1533,S,98103,Seattle,919500,63,3,1.75,1768,5/4/2021,0.013,560,64
1534,S,98103,Seattle,1007000,5,3,2,1700,5/21/2021,0.08,3480,64
1535,S,98103,Seattle,1150000,5,3,2,1420,5/19/2021,0.029,1261,64
1536,S,98103,Seattle,1233000,7,3,2,1570,5/14/2021,0.203,8841,64
1537,A,98103,Seattle,899900,12,4,2,2180,5/18/2021,0.123,5350,64
1538,A,98103,Seattle,1124000,65,4,2,2070,3/26/2021,0.086,3750,64
1539,S,98103,Seattle,937400,20,4,1.75,2575,5/28/2021,0.065,2820,64
1540,A,98006,Bellevue,1588000,5,5,2.5,2910,5/25/2021,0.239,10405,83
1541,S,98103,Seattle,1150000,8,4,2,1850,5/21/2021,0.133,5800,64
1542,S,98103,Seattle,1150000,5,4,1.5,2880,5/6/2021,0.099,4300,64
1543,A,98103,Seattle,1450000,16,5,2,3190,5/14/2021,0.093,4032,64
1544,A,98103,Seattle,1499999,44,5,2,3552,4/16/2021,0.15,6540,64
1545,S,98103,Seattle,1325000,6,4,2.25,1880,5/7/2021,0.092,4000,64
1546,A,98103,Seattle,599900,120,2,2,1150,1/30/2021,0.015,650,64
1547,A,98103,Seattle,1500000,82,2,2.25,1539,3/9/2021,0.678,29516,64
1548,S,98103,Seattle,830000,13,2,2.25,1630,5/21/2021,0.117,5090,64
1549,S,98103,Seattle,852500,5,2,2.25,1280,5/27/2021,0.028,1223,64
1550,S,98103,Seattle,861000,7,2,2.25,1179,5/16/2021,0.018,791,64
1551,S,98006,Bellevue,1400000,3,5,2.5,2990,5/28/2021,0.118,5156,83
1552,S,98103,Seattle,1050000,0,2,2.25,1679,5/20/2021,0.032,1414,64
1553,S,98103,Seattle,1050000,5,2,2.25,1785,5/17/2021,0.018,801,64
1554,S,98103,Seattle,1075000,0,2,2.25,1909,5/20/2021,0.024,1029,64
1555,A,98103,Seattle,650000,16,3,2.5,1340,5/14/2021,0.026,1151,64
1556,S,98103,Seattle,600000,17,3,2.5,1260,5/28/2021,0.024,1060,64
1557,S,98103,Seattle,619000,6,3,2.25,1380,5/12/2021,0.032,1396,64
1558,S,98103,Seattle,650000,7,3,2.5,1770,5/28/2021,0.026,1113,64
1559,S,98103,Seattle,655000,11,3,2.25,1320,5/28/2021,0.022,967,64
1560,S,98103,Seattle,715000,6,3,2.25,1380,5/5/2021,0.028,1223,64
1561,S,98103,Seattle,725000,4,3,2.5,1420,4/30/2021,0.029,1269,64
1562,S,98006,Bellevue,1525000,2,5,3,2890,5/19/2021,0.228,9940,83
1563,S,98103,Seattle,748000,14,3,2,1405,5/21/2021,0.021,900,64
1564,S,98103,Seattle,749950,0,3,2,1405,5/4/2021,0.021,900,64
1565,S,98103,Seattle,749950,4,3,2,1405,5/7/2021,0.021,900,64
1566,S,98103,Seattle,749950,19,3,2,1405,5/1/2021,0.021,900,64
1567,S,98103,Seattle,760000,0,3,2,1405,5/21/2021,0.026,1127,64
1568,S,98103,Seattle,770000,0,3,2,1405,5/6/2021,0.027,1167,64
1569,S,98103,Seattle,818000,5,3,2.25,1623,5/24/2021,0.027,1164,64
1570,S,98103,Seattle,837000,6,3,2.25,1370,5/14/2021,0.026,1139,64
1571,S,98103,Seattle,955000,2,3,2.5,2237,5/4/2021,0.033,1427,64
1572,S,98103,Seattle,976000,10,3,2.75,2700,5/12/2021,0.115,5000,64
1573,S,98006,Bellevue,1600000,8,5,2.5,2679,5/19/2021,0.251,10950,83
1574,S,98103,Seattle,1040000,6,3,2.25,1881,5/7/2021,0.03,1320,64
1575,S,98103,Seattle,1095000,10,3,2.25,1902,5/20/2021,0.02,850,64
1576,S,98103,Seattle,1100000,9,3,2.25,2040,5/6/2021,0.069,3000,64
1577,S,98103,Seattle,1150000,0,3,2.25,2080,5/20/2021,0.03,1307,64
1578,S,98103,Seattle,1150000,6,3,2.5,2810,5/25/2021,0.117,5100,64
1579,S,98103,Seattle,1165000,0,3,2.25,1827,5/20/2021,0.037,1600,64
1580,S,98103,Seattle,1250000,0,3,2.25,2360,5/5/2021,0.052,2279,64
1581,S,98103,Seattle,1360600,5,3,2.5,2350,5/3/2021,0.115,5000,64
1582,S,98103,Seattle,1850000,6,3,2.5,2568,5/14/2021,0.079,3420,64
1583,S,98103,Seattle,945000,4,4,2.5,1640,5/14/2021,0.031,1357,64
1584,S,98006,Bellevue,1836000,3,5,2.5,3117,5/20/2021,0.193,8400,83
1585,S,98103,Seattle,1350000,7,4,2.5,2170,5/17/2021,0.069,3000,64
1586,S,98103,Seattle,1459119,4,4,2.5,2790,5/27/2021,0.063,2761,64
1587,S,98103,Seattle,1475000,31,4,2.75,3270,5/14/2021,0.126,5500,64
1588,S,98103,Seattle,1495000,7,4,2.5,2980,5/9/2021,0.088,3832,64
1589,S,98103,Seattle,1655000,6,4,2.5,2880,5/21/2021,0.091,3950,64
1590,A,98103,Seattle,1075000,39,5,2.75,2220,4/21/2021,0.086,3744,64
1591,A,98103,Seattle,888888,11,6,3,2600,5/20/2021,0.116,5060,64
1592,S,98103,Seattle,1845000,0,4,3.5,2992,5/27/2021,0.071,3111,64
1593,A,98103,Seattle,714500,5,3,3.25,1410,5/25/2021,0.028,1206,64
1594,A,98103,Seattle,1050000,4,3,3,1720,5/26/2021,0.031,1361,64
1595,S,98006,Bellevue,1850000,11,5,3,3600,5/7/2021,0.228,9941,83
1596,A,98103,Seattle,1650000,9,3,3.25,3070,5/22/2021,0.083,3600,64
1597,A,98103,Seattle,3950000,16,3,3.25,4850,5/14/2021,0,1,64
1598,S,98103,Seattle,867500,4,3,3.25,1760,5/22/2021,0.032,1402,64
1599,S,98103,Seattle,1040000,5,3,3.5,2180,5/27/2021,0.029,1244,64
1600,S,98103,Seattle,1080000,7,3,3.5,2110,5/11/2021,0.046,1991,64
1601,S,98103,Seattle,1100000,2,3,2.75,2090,5/11/2021,0.049,2144,64
1602,S,98103,Seattle,1500000,7,3,3.5,2740,5/14/2021,0.086,3740,64
1603,A,98103,Seattle,1495950,12,4,3.25,2650,5/18/2021,0.083,3610,64
1604,S,98103,Seattle,938000,14,4,3,1678,5/18/2021,0.017,750,64
1605,A,98103,Seattle,1699900,30,5,3.75,3163,4/30/2021,0.086,3766,64
1606,S,98006,Bellevue,1871000,7,5,2.5,3260,5/17/2021,0.286,12438,83
1607,S,98103,Seattle,1965000,8,5,4.25,4040,5/14/2021,0.101,4401,64
1608,A,98103,Seattle,1275000,230,7,4.5,3690,10/12/2020,0.187,8124,64
1609,S,98103,Seattle,1240000,5,4,1.5,2630,5/14/2021,0.11,4800,64
1610,A,98105,Seattle,730000,19,3,1,1330,5/11/2021,0.094,4080,64
1611,A,98105,Seattle,799950,3,3,1,2100,5/27/2021,0.09,3919,64
1612,A,98105,Seattle,899000,46,3,1,1320,5/26/2021,0.092,4000,64
1613,S,98105,Seattle,765000,28,2,1.5,1290,5/8/2021,0.013,545,64
1614,S,98105,Seattle,1150000,1,2,2,1680,5/18/2021,0.069,3000,64
1615,A,98105,Seattle,1275000,10,3,2,2740,5/20/2021,0.105,4590,64
1616,S,98105,Seattle,849950,6,3,1.5,1600,5/13/2021,0.069,3000,64
1617,A,98006,Bellevue,860000,3,3,3.25,2082,5/28/2021,10.023,436598,83
1618,S,98105,Seattle,861000,6,3,1.75,1470,5/11/2021,0.062,2700,64
1619,S,98105,Seattle,935000,7,3,2,1930,5/28/2021,0.117,5100,64
1620,S,98105,Seattle,1157000,7,3,1.75,1700,5/10/2021,0.094,4080,64
1621,A,98105,Seattle,900000,30,4,2,1980,4/30/2021,0.117,5100,64
1622,A,98105,Seattle,950000,6,4,2.75,2047,5/24/2021,0.087,3774,64
1623,A,98105,Seattle,899000,15,4,2.75,2520,5/22/2021,0.084,3640,64
1624,S,98105,Seattle,2325000,1,4,3.5,3640,4/30/2021,0.092,3996,64
1625,A,98105,Seattle,575000,13,2,1,790,5/18/2021,0.095,4120,64
1626,S,98105,Seattle,950000,5,3,1,1290,5/19/2021,0.128,5583,64
1627,A,98105,Seattle,725000,37,2,1.5,1044,4/23/2021,0.022,975,64
1628,S,98006,Bellevue,1065000,4,3,3.5,2280,5/24/2021,0.564,24586,83
1629,S,98105,Seattle,835000,7,3,1.5,1020,5/20/2021,0.083,3600,64
1630,S,98105,Seattle,880000,19,3,1.75,2080,5/5/2021,0.076,3315,64
1631,S,98105,Seattle,935000,5,3,2,1556,5/7/2021,0.025,1074,64
1632,S,98105,Seattle,999999,6,3,1.75,1910,5/27/2021,0.099,4330,64
1633,S,98105,Seattle,1000000,5,3,1.75,3000,5/16/2021,0.115,5000,64
1634,S,98105,Seattle,1050000,7,3,1.5,1850,5/19/2021,0.185,8050,64
1635,S,98105,Seattle,1058000,7,3,1.75,1480,5/17/2021,0.093,4050,64
1636,S,98105,Seattle,1215000,4,3,1.75,1609,5/14/2021,0.033,1451,64
1637,A,98105,Seattle,1150000,11,4,2,1710,5/19/2021,0.097,4240,64
1638,S,98105,Seattle,990000,7,4,2,1880,5/11/2021,0.112,4860,64
1639,A,98006,Bellevue,2410000,11,4,3.5,5190,5/19/2021,0.572,24914,83
1640,S,98105,Seattle,1255000,7,4,2,2240,5/6/2021,0.091,3968,64
1641,S,98105,Seattle,750000,4,5,1.75,1920,5/25/2021,0.092,4000,64
1642,A,98105,Seattle,999888,23,6,2,1940,5/7/2021,0.091,3960,64
1643,A,98105,Seattle,1600000,54,7,2,3360,4/6/2021,0.099,4320,64
1644,S,98105,Seattle,1765000,6,4,2.5,3362,5/27/2021,0.099,4320,64
1645,A,98105,Seattle,850000,2,3,2.5,1400,5/28/2021,0.017,728,64
1646,A,98105,Seattle,866000,40,3,2.5,1500,4/20/2021,0.189,8240,64
1647,A,98105,Seattle,866000,32,3,2.5,1500,5/13/2021,0.189,8240,64
1648,S,98105,Seattle,866000,0,3,2.5,1500,5/18/2021,0.189,8240,64
1649,S,98105,Seattle,866000,1,3,2.5,1500,5/21/2021,0.189,8240,64
1650,S,98006,Bellevue,1440000,23,4,3.25,2510,5/16/2021,0.22,9600,83
1651,S,98105,Seattle,866000,17,3,2.5,1500,5/11/2021,0.189,8240,64
1652,S,98105,Seattle,869950,0,3,2.25,1290,5/26/2021,0.014,594,64
1653,S,98105,Seattle,876000,0,3,2.5,1500,5/18/2021,0.189,8240,64
1654,S,98105,Seattle,967000,13,3,2.5,2366,5/12/2021,0.094,4080,64
1655,S,98105,Seattle,1200000,2,3,2.5,1643,5/19/2021,0.036,1557,64
1656,S,98105,Seattle,1416000,5,3,2.5,2460,4/30/2021,0.101,4400,64
1657,A,98105,Seattle,995000,9,4,2.5,1830,5/21/2021,0.126,5500,64
1658,S,98105,Seattle,1215000,2,4,2.5,2168,5/18/2021,0.095,4150,64
1659,S,98105,Seattle,1425000,6,4,2.5,2150,5/20/2021,0.12,5225,64
1660,S,98105,Seattle,1636000,6,4,2.5,2890,5/21/2021,0.118,5152,64
1661,S,98006,Bellevue,1745000,5,4,3.5,3722,5/21/2021,0.181,7864,83
1662,A,98105,Seattle,1189950,30,5,3,2150,4/30/2021,0.101,4400,64
1663,S,98105,Seattle,1800000,28,6,2.75,3980,5/27/2021,0.258,11232,64
1664,A,98105,Seattle,1280000,18,7,3,2800,5/12/2021,0.098,4280,64
1665,A,98105,Seattle,1200000,22,8,2.75,2810,5/8/2021,0.098,4280,64
1666,S,98105,Seattle,1640500,7,5,3.25,3120,5/1/2021,0.103,4500,64
1667,A,98105,Seattle,749000,46,3,3.5,1380,5/18/2021,0.026,1148,64
1668,S,98105,Seattle,1950000,6,4,3.25,2750,5/12/2021,0.161,7000,64
1669,S,98105,Seattle,2220000,7,4,3.25,3280,5/12/2021,0.146,6351,64
1670,S,98105,Seattle,3136000,5,4,3.75,4700,5/14/2021,0.179,7790,64
1671,A,98105,Seattle,1925000,4,5,3.5,3990,5/26/2021,0.11,4798,64
1672,S,98006,Bellevue,1870000,4,4,3,3410,5/5/2021,0.274,11935,83
1673,S,98105,Seattle,1975000,6,5,3.25,3050,5/12/2021,0.145,6330,64
1674,S,98105,Seattle,4050000,44,5,3.25,6980,5/28/2021,0.5,21786,64
1675,A,98105,Seattle,895000,179,6,3,1800,3/16/2021,0.058,2519,64
1676,A,98105,Seattle,4350000,6,6,3.25,5505,5/24/2021,0.354,15406,64
1677,A,98105,Seattle,829950,102,4,3.5,1940,2/17/2021,0.063,2750,64
1678,S,98105,Seattle,5125000,10,5,4,4900,5/4/2021,0.387,16846,64
1679,S,98105,Seattle,3200000,6,6,4,5960,5/4/2021,0.184,8003,64
1680,A,98105,Seattle,19800000,286,5,5.5,9000,5/3/2021,1.663,72446,64
1681,A,98105,Seattle,27500000,59,6,8.5,11271,4/1/2021,0.987,43000,64
1682,A,98106,Seattle,899000,306,0,0,2700,8/31/2020,0.212,9240,64
1683,S,98006,Bellevue,2300000,0,4,3.5,3920,5/22/2021,0.823,35870,83
1684,A,98106,Seattle,708000,44,4,1.75,1930,4/16/2021,0.162,7066,64
1685,S,98106,Seattle,615000,0,3,2.25,2131,5/14/2021,0.104,4529,64
1686,S,98106,Seattle,681629,86,3,2.25,2131,5/11/2021,0.11,4775,64
1687,S,98106,Seattle,685555,23,3,2.25,2181,5/25/2021,0.082,3552,64
1688,S,98106,Seattle,685632,8,3,2.25,2131,5/18/2021,0.082,3552,64
1689,S,98106,Seattle,695000,78,3,2.25,2181,5/19/2021,0.089,3879,64
1690,S,98106,Seattle,648992,58,4,3,2267,5/21/2021,0.076,3295,64
1691,S,98106,Seattle,658691,136,4,3,2267,5/29/2021,0.056,2431,64
1692,S,98106,Seattle,678867,9,4,3,2267,5/27/2021,0.052,2263,64
1693,S,98106,Seattle,1299000,12,10,4,3760,5/28/2021,0.31,13500,64
1694,S,98006,Bellevue,2390000,2,4,3.25,4190,5/24/2021,0.519,22596,83
1695,A,98106,Seattle,410000,3,1,1,600,5/27/2021,0.092,4000,64
1696,A,98106,Seattle,525000,3,2,1,950,5/27/2021,0.146,6350,64
1697,A,98106,Seattle,724950,20,2,1,1100,5/10/2021,0.124,5394,64
1698,S,98106,Seattle,484000,10,2,1,890,5/12/2021,0.092,4000,64
1699,S,98106,Seattle,500000,3,2,1,720,5/7/2021,0.117,5100,64
1700,S,98106,Seattle,520000,5,2,1,820,5/8/2021,0.142,6200,64
1701,S,98106,Seattle,525000,6,2,1,820,5/7/2021,0.117,5080,64
1702,S,98106,Seattle,540000,5,2,1,970,5/24/2021,0.201,8760,64
1703,S,98106,Seattle,630000,5,2,1,910,5/24/2021,0.117,5080,64
1704,S,98106,Seattle,676000,5,3,1,1010,5/13/2021,0.092,4000,64
1705,A,98006,Bellevue,3190000,9,5,3.5,5766,5/21/2021,0.804,35006,83
1706,S,98106,Seattle,685000,6,3,1,1130,5/27/2021,0.172,7500,64
1707,S,98106,Seattle,690000,6,4,1,1000,5/20/2021,0.14,6100,64
1708,A,98106,Seattle,534950,9,2,1.75,1160,5/21/2021,0.198,8625,64
1709,A,98106,Seattle,549950,58,2,1.75,1040,4/2/2021,0.014,614,64
1710,A,98106,Seattle,629950,18,2,1.75,1282,5/12/2021,0.038,1642,64
1711,S,98106,Seattle,405000,12,2,2,1000,5/19/2021,0.022,956,64
1712,S,98106,Seattle,537500,2,2,1.75,1500,5/17/2021,0.033,1442,64
1713,S,98106,Seattle,694500,5,2,1.5,1790,5/20/2021,0.168,7320,64
1714,A,98106,Seattle,459950,18,3,1.75,1110,5/12/2021,0.094,4094,64
1715,A,98106,Seattle,749000,10,3,2,1610,5/20/2021,0.175,7620,64
1716,S,98006,Bellevue,1961000,5,5,3.5,4680,5/19/2021,0.309,13459,83
1717,S,98106,Seattle,460000,4,3,2,1060,5/20/2021,0.017,722,64
1718,S,98106,Seattle,530000,209,3,2,1980,5/29/2021,0.155,6771,64
1719,S,98106,Seattle,555000,22,3,1.75,2200,5/14/2021,0.065,2811,64
1720,S,98106,Seattle,571000,5,3,2,1750,5/28/2021,0.138,6000,64
1721,S,98106,Seattle,642000,6,3,2,1520,5/6/2021,0.106,4620,64
1722,S,98106,Seattle,740000,6,3,1.75,1170,5/14/2021,0.106,4600,64
1723,S,98106,Seattle,785000,5,3,2,1100,5/13/2021,0.189,8220,64
1724,S,98106,Seattle,805000,5,3,1.75,1740,5/20/2021,0.24,10440,64
1725,A,98106,Seattle,590000,10,4,1.75,1780,5/20/2021,0.187,8160,64
1726,A,98106,Seattle,599999,20,4,2,1640,5/18/2021,0.118,5160,64
1727,S,98006,Bellevue,2000000,4,5,3.25,3850,5/24/2021,0.155,6750,83
1728,A,98106,Seattle,725000,3,4,2,1620,5/28/2021,0.118,5160,64
1729,A,98106,Seattle,793000,48,4,2,1840,4/12/2021,0.148,6450,64
1730,A,98106,Seattle,575000,45,5,2,1370,4/15/2021,0.115,5000,64
1731,A,98106,Seattle,749000,5,5,1.75,2200,5/25/2021,0.118,5120,64
1732,S,98106,Seattle,700000,6,5,3,2000,5/28/2021,0.115,5000,64
1733,A,98106,Seattle,745000,10,2,2.25,1680,5/26/2021,0.06,2630,64
1734,A,98106,Seattle,779000,30,2,2.25,1478,4/30/2021,0.154,6701,64
1735,S,98106,Seattle,540000,2,2,2.5,1413,5/26/2021,0.028,1200,64
1736,A,98106,Seattle,560000,3,3,2.25,1660,5/27/2021,0.022,945,64
1737,A,98106,Seattle,625000,38,3,2.25,1283,4/22/2021,0.02,875,64
1738,S,98006,Bellevue,1900000,4,6,3.5,3805,5/29/2021,0.146,6338,83
1739,A,98106,Seattle,749950,18,3,2.25,1688,5/12/2021,0.11,4804,64
1740,S,98106,Seattle,502500,7,3,2.5,1199,5/7/2021,0.028,1199,64
1741,S,98106,Seattle,645000,8,3,2.5,1900,5/27/2021,0.063,2740,64
1742,S,98106,Seattle,657000,20,3,2.25,1460,5/5/2021,0.038,1648,64
1743,S,98106,Seattle,711000,5,3,2.25,2370,5/11/2021,0.156,6780,64
1744,S,98106,Seattle,890000,5,3,2.25,2180,5/20/2021,0.244,10647,64
1745,S,98106,Seattle,930000,5,3,2.25,2780,5/8/2021,0.239,10401,64
1746,S,98106,Seattle,675000,12,4,2.5,1460,4/30/2021,0.447,19457,64
